"id","source","channel","preferred_lang","state","ip","user_agent","submitted_on","recorded_on","cron_id"
"4b5144e1-36bc-4a2f-af65-aa29a1645a4b","whatsapp","web","en","Tripura","117.99.223.133","Mozilla/5.0 (Linux; Android 10; SM-M315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36","2022-07-11 21:39:48.087+05:30","2022-07-11 21:39:52.619+05:30",16345
"8ef6c0a2-13bb-467b-a927-5e81e7840d9e","whatsapp","web","en","Tripura","47.29.27.1","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M115F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36","2022-07-12 09:01:01.349+05:30","2022-07-12 09:01:04.677+05:30",16484
"4d9d4ce6-2365-4b40-8ee6-ffd52c6c0a69","whatsapp","web","en","Rajasthan","106.205.203.181","Mozilla/5.0 (Linux; U; Android 9; en-gb; Redmi Note 5 Pro Build/PKQ1.180904.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.4.3-g","2022-07-12 11:14:57.708+05:30","2022-07-12 11:14:59.68+05:30",16688
"a4e18c48-3ccc-4da2-9de8-1c91442b8a2f","whatsapp","web","hin","Rajasthan","157.38.129.13","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36","2022-07-12 11:37:51.175+05:30","2022-07-12 11:38:22.209+05:30",16727
"6be32e15-94a9-4ab6-93b7-092d70944517","whatsapp","web","urd","West Bengal","157.40.226.23","Mozilla/5.0 (Linux; Android 11; RMX3231) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 14:53:03.891+05:30","2022-07-09 14:53:06.365+05:30",14574
"47e647f1-7aee-4f9e-9d5b-7329d0df1b54","whatsapp","web","en","Telangana","124.123.167.210","Mozilla/5.0 (Linux; Android 8.1.0; ASUS_X00TD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 17:48:23.062+05:30","2022-07-09 17:48:24.804+05:30",14708
"759fad5b-fa3f-474f-9eec-5344c752fc48","email","web","en","Chhattisgarh","110.224.182.179","Mozilla/5.0 (Linux; Android 12; SM-N980F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 18:08:05.39+05:30","2022-07-09 18:08:06.793+05:30",14723
"c3d45e58-e90a-496b-afa6-eb6fd490b0d1","whatsapp","web","en","Telangana","124.123.186.66","Mozilla/5.0 (Linux; Android 11; RMX1921) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36","2022-07-09 18:24:47.543+05:30","2022-07-09 18:24:48.604+05:30",14739
"9129015b-d92a-4f3f-8b94-7756a8f1d9a4","whatsapp","web","urd","Maharashtra","116.75.183.212","Mozilla/5.0 (Linux; U; Android 8.1.0; en-in; Redmi Note 6 Pro Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.4.3-g","2022-07-09 20:14:24.574+05:30","2022-07-09 20:14:31.027+05:30",14807
"7d0206ed-21a6-4b00-b1d6-8cb2795c83fe","whatsapp","web","urd","Maharashtra","152.57.80.39","Mozilla/5.0 (Linux; Android 10; POCO F1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 20:18:09.465+05:30","2022-07-09 20:18:11.46+05:30",14809
"18b888d7-b6fb-4437-ac05-f87c7fad8b20","whatsapp","web","urd","Telangana","106.195.70.27","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-09 20:24:08.477+05:30","2022-07-09 20:20:41.794+05:30",14811
"b8d93930-8576-4f4a-89ca-4ff047408351","whatsapp","web","en","Tripura","27.56.37.236","Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1","2022-07-11 18:42:08.267+05:30","2022-07-11 18:42:12.015+05:30",16186
"b35de42d-9336-48aa-8940-cddc7d29a3ec","whatsapp","web","hin","Rajasthan","223.238.204.175","Mozilla/5.0 (Linux; Android 10; SM-A205F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36","2022-07-11 18:51:07.824+05:30","2022-07-11 18:51:13.183+05:30",16197
"547f803f-cb85-4bb1-980f-a6abbb941872","whatsapp","web","asm","Assam","47.29.172.153","Mozilla/5.0 (Linux; Android 10; Nokia 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-11 18:58:19.534+05:30","2022-07-11 18:58:24.058+05:30",16208
"a5493ab6-4237-466b-8392-24e98c3248e3","whatsapp","web","hin","Rajasthan","223.189.166.99","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36","2022-07-11 19:15:52.764+05:30","2022-07-11 19:15:56.214+05:30",16225
"c4f255eb-4bed-421d-9a7d-42b618893ecd","web","web","mar","Maharashtra","152.57.15.74","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/71.0.3578.141 Safari/534.24 XiaoMi/MiuiBrowser/12.4.3-g","2022-07-11 19:28:43.645+05:30","2022-07-11 19:28:47.554+05:30",16241
"a6d70d18-185d-45a3-bea0-b29c702837a3","whatsapp","web","en","Chhattisgarh","157.34.4.48","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1724 Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36 VivoBrowser/5.9.3.81","2022-07-11 19:33:33.533+05:30","2022-07-11 19:33:38.102+05:30",16243
"2db11755-40b2-4249-91a3-2b2a77fb4ad9","whatsapp","web","en","Haryana","157.37.133.234","Mozilla/5.0 (Linux; Android 10; RMX1825) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36","2022-07-11 20:06:48.927+05:30","2022-07-11 20:06:51.753+05:30",16273
"372048c6-69f1-4f6f-9a46-1db53650b750","whatsapp","web","hin","Rajasthan","117.98.75.182","Mozilla/5.0 (Linux; Android 11; CPH1911) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-12 09:14:47.227+05:30","2022-07-12 09:14:48.594+05:30",16492
"993c5014-e3ea-45e6-b4fe-49f561b4efe8","web","web","en","Rajasthan","157.38.130.184","Mozilla/5.0 (Linux; Android 11; vivo 1933) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-12 09:26:56.436+05:30","2022-07-12 09:27:00.156+05:30",16502
"68da9f5d-38e3-40e2-943f-82b9a0dff361","whatsapp","web","en","Karnataka","117.253.171.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","2022-07-12 09:29:49.529+05:30","2022-07-12 09:29:50.551+05:30",16503
"78aae70c-7aa6-4930-831c-cc7b98371302","whatsapp","web","hin","Rajasthan","223.189.148.108","Mozilla/5.0 (Linux; Android 10; SM-M205F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36","2022-07-12 09:35:47.457+05:30","2022-07-12 09:35:51.341+05:30",16508
"3903b05f-a0c8-4300-907e-3bed94e97e1c","whatsapp","web","hin","Rajasthan","157.38.130.194","Mozilla/5.0 (Linux; Android 10; M2007J20CI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36","2022-07-12 10:07:39.376+05:30","2022-07-12 10:07:44.72+05:30",16547
"4f71103c-8a42-4da4-a011-df47bc366b76","whatsapp","web","hin","Rajasthan","157.38.80.172","Mozilla/5.0 (Linux; Android 11; motorola edge 20 fusion) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","2022-07-12 10:19:32.862+05:30","2022-07-12 10:19:36.012+05:30",16557
"07293d3a-447b-4852-8aba-c123bdc0b4eb","whatsapp","web","en","Rajasthan","157.38.136.145","Mozilla/5.0 (Linux; Android 11; 21091116AI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","2022-07-12 10:25:04.286+05:30","2022-07-12 10:25:06.648+05:30",16565
"7bfe5998-9291-4587-b78f-49f04f4c44ff","web","web","hin","Rajasthan","223.238.201.208","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-12 10:43:36.449+05:30","2022-07-12 10:43:38.787+05:30",16595
"98d035eb-1b78-4347-ad94-38d471c21994","whatsapp","web","en","Rajasthan","157.38.250.75","Mozilla/5.0 (Linux; Android 11; Nokia 3.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36","2022-07-12 10:47:46.353+05:30","2022-07-12 10:47:49.302+05:30",16604
"40e84b9b-5918-4f40-b69e-59a9b86e3960","whatsapp","web","en","Rajasthan","223.238.197.25","Mozilla/5.0 (Linux; Android 7.1.1;) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36","2022-07-12 10:48:37.459+05:30","2022-07-12 10:48:39.472+05:30",16609
"cf1c9c83-4a35-4149-96d8-e0fdbf29547d","whatsapp","web","hin","Rajasthan","106.205.192.74","Mozilla/5.0 (Linux; U; Android 9; en-us; CPH1859 Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/15.8.6.1","2022-07-12 10:49:28.582+05:30","2022-07-12 10:49:29.613+05:30",16615
"946a7468-b147-4f05-8f48-ab7b5ca88814","whatsapp","web","hin","Rajasthan","157.38.50.169","Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-M526B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/17.0 Chrome/96.0.4664.104 Mobile Safari/537.36","2022-07-12 10:57:59.138+05:30","2022-07-12 10:58:01.099+05:30",16645
"24f13cee-0f33-4c36-af36-2f20aac3e991","whatsapp","web","en","Chhattisgarh","49.35.161.90","Mozilla/5.0 (Linux; Android 10; M2006C3LI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36","2022-07-12 11:04:20.887+05:30","2022-07-12 11:04:21.946+05:30",16666
"73aaa862-fd6c-4b94-a65d-e014c4a6afb7","whatsapp","web","hin","Rajasthan","223.189.186.57","Mozilla/5.0 (Linux; Android 10; M2006C3LI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36","2022-07-12 11:08:30.921+05:30","2022-07-12 11:08:32.455+05:30",16676
"ab5ed8dc-2a76-4fd5-ad2a-23d7270b03eb","whatsapp","web","hin","Rajasthan","157.38.32.33","Mozilla/5.0 (Linux; Android 11; M2102J20SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","2022-07-12 11:37:02.274+05:30","2022-07-12 11:37:05.719+05:30",16725
"39684c59-6b1f-43e5-bc29-e10bb1860404","whatsapp","web","hin","Madhya Pradesh","110.227.49.172","Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-12 11:47:24.518+05:30","2022-07-12 11:47:26.918+05:30",16745
"d1db4a65-755c-4520-8ffa-aec377e679a8","whatsapp","web","hin","Rajasthan","157.38.45.99","Mozilla/5.0 (Linux; Android 9; vivo 1723 Build/PKQ1.190118.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.3.3.0","2022-07-09 14:55:15.213+05:30","2022-07-09 14:55:17.799+05:30",14577
"e86f85d0-8df0-480b-8931-f7ec4d9266b8","whatsapp","web","en","Telangana","49.37.133.96","Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn","2022-07-09 20:14:45.987+05:30","2022-07-09 20:14:48.196+05:30",14808
"9553cd76-d530-4022-b3a9-97eb710ab104","whatsapp","web","urd","Karnataka","157.45.246.146","Mozilla/5.0 (Linux; Android 7.0; SM-J701F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36","2022-07-09 20:25:37.127+05:30","2022-07-09 20:25:39.492+05:30",14820
"5277dc3f-f450-4217-b919-cc83fb2184ae","whatsapp","web","hin","Rajasthan","157.38.8.212","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.73 Mobile Safari/537.36","2022-07-11 18:42:57.077+05:30","2022-07-11 18:43:05.143+05:30",16187
"3338c958-c4ad-41b8-a2ca-def376d9bfcb","whatsapp","web","hin","Rajasthan","157.38.132.188","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 HeyTapBrowser/45.8.2.9","2022-07-11 19:42:40.787+05:30","2022-07-11 19:42:42.581+05:30",16250
"f1d2a0f0-0bce-465e-9b86-4160c6f643ac","whatsapp","web","hin","Rajasthan","171.79.176.232","Mozilla/5.0 (Linux; Android 10; SM-J610F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36","2022-07-11 21:50:14.728+05:30","2022-07-11 21:50:17.089+05:30",16355
"50ab8716-6e7b-4939-91c5-1760e8afff11","whatsapp","web","en","Tripura","47.29.40.35","Mozilla/5.0 (Linux; Android 12; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36","2022-07-11 21:59:36.617+05:30","2022-07-11 21:59:38.152+05:30",16364
"cb25e9f0-02da-4c37-a16e-aa176cd0053a","web","web","hin","Rajasthan","117.98.73.166","Mozilla/5.0 (Linux; Android 10; M2004J19C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36","2022-07-12 09:21:04.811+05:30","2022-07-12 09:21:07.412+05:30",16497
"13a3c21b-7825-487f-8c94-b702f6e296e4","whatsapp","web","en","Rajasthan","223.238.199.219","Mozilla/5.0 (Linux; Android 9; vivo 1916 Build/PKQ1.190626.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-12 09:37:47.477+05:30","2022-07-12 09:37:49.528+05:30",16512
"b402a491-fd17-4416-971a-0c0a181e31dd","whatsapp","web","hin","Chhattisgarh","157.34.190.79","Mozilla/5.0 (Linux; Android 12; I2018) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-12 09:41:24.341+05:30","2022-07-12 09:39:49.83+05:30",16516
"272da628-d47b-46bb-b206-5d16bc3b43f4","whatsapp","web","hin","Rajasthan","157.38.69.144","Mozilla/5.0 (Linux; Android 11; RMX3242) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.115 Mobile Safari/537.36","2022-07-12 09:59:41.299+05:30","2022-07-12 09:59:42.193+05:30",16538
"26d1f546-15ba-460d-bf3d-b220ecdf95c1","whatsapp","web","en","Rajasthan","157.38.4.185","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1814 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-12 10:26:21.833+05:30","2022-07-12 10:26:25.159+05:30",16566
"fbd4bd47-766e-4616-8e59-2dfea0d72710","whatsapp","web","hin","Rajasthan","157.38.3.184","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-12 10:37:34.79+05:30","2022-07-12 10:37:36.626+05:30",16586
"d870ae47-ddd0-466c-b3ea-f63f7a4a4a82","whatsapp","web","hin","Rajasthan","157.38.136.8","Mozilla/5.0 (Linux; Android 10; SM-A605G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.79 Mobile Safari/537.36","2022-07-12 10:41:06.951+05:30","2022-07-12 10:41:17.09+05:30",16591
"f928c923-0171-4224-adbd-0878a86df41d","web","web","en","Tamil Nadu","106.203.18.202","Mozilla/5.0 (Linux; Android 11; SM-M115F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 14:56:28.123+05:30","2022-07-09 14:56:31.287+05:30",14578
"40503d47-ef04-41f4-853a-ccb3ac6c7ccc","whatsapp","web","hin","Uttar Pradesh","47.9.164.117","Mozilla/5.0 (Linux; Android 9; Redmi 6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 14:59:40.091+05:30","2022-07-09 14:59:41.769+05:30",14581
"18a059f2-5f24-441e-8363-6a971628f509","whatsapp","web","en","West Bengal","157.40.80.83","Mozilla/5.0 (Linux; U; Android 8.1.0; en-us; CPH1803 Build/OPM1.171019.026) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/15.8.5.1","2022-07-09 16:44:10.653+05:30","2022-07-09 16:44:12.328+05:30",14663
"4a583691-2499-436f-8633-3e15662eca71","whatsapp","web","en","Madhya Pradesh","110.227.50.238","Mozilla/5.0 (Linux; Android 11; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36","2022-07-09 17:37:56.528+05:30","2022-07-09 17:37:57.735+05:30",14698
"47ab117f-88ca-4882-9cfb-6cac47757bc6","whatsapp","web","en","Telangana","27.6.61.96","Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 18:04:17.847+05:30","2022-07-09 18:04:20.34+05:30",14719
"815ac300-8cb6-438c-b0fc-e9b55b1e41cb","whatsapp","web","en","Tripura","47.29.0.208","Mozilla/5.0 (Linux; Android 10; RMX1801) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-11 18:48:58.63+05:30","2022-07-11 18:49:02.974+05:30",16196
"3387d16a-db7d-4437-a358-970ac33645dc","whatsapp","web","ben","Tripura","117.194.251.121","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-11 19:07:39.1+05:30","2022-07-11 19:07:35.205+05:30",16217
"8d0902e5-45aa-4375-a42e-7b2d92895007","whatsapp","web","hin","Rajasthan","157.38.242.124","Mozilla/5.0 (Linux; Android 10; TECNO KE5k) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-11 19:08:31.271+05:30","2022-07-11 19:09:45.529+05:30",16220
"6f0b0407-f447-4911-8a8c-545fffad2295","whatsapp","web","hin","Rajasthan","223.189.181.228","Mozilla/5.0 (Linux; Android 11; V2111) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36","2022-07-11 20:47:39.988+05:30","2022-07-11 20:47:41.554+05:30",16303
"d73c459f-0346-452a-991c-3310fc289c0d","web","web","en","Telangana","157.48.201.146","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-11 21:10:11.071+05:30","2022-07-11 21:10:13.954+05:30",16328
"2ec3ea72-ceed-493b-b0c9-d06d425a9c0f","whatsapp","web","ben","Tripura","49.37.102.172","Mozilla/5.0 (Linux; Android 9; RMX1805 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/72.0.3626.121 Mobile Safari/537.36","2022-07-11 21:43:35.438+05:30","2022-07-11 21:43:38.12+05:30",16347
"88427f31-4438-4980-ac60-03c886313e23","whatsapp","web","en","Rajasthan","106.205.196.88","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 HeyTapBrowser/15.8.6.1","2022-07-11 21:43:53.942+05:30","2022-07-11 21:43:58.238+05:30",16348
"b3697f9d-45ad-426e-928f-3eafe00b1eb7","whatsapp","web","hin","Rajasthan","157.38.18.183","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M305F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36","2022-07-12 09:23:20.475+05:30","2022-07-12 09:23:23.047+05:30",16499
"84566aea-0721-4f82-9f3d-20d6b6519f08","whatsapp","web","hin","Rajasthan","223.189.147.152","Mozilla/5.0 (Linux; Android 12; V2060) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-12 09:32:51.693+05:30","2022-07-12 09:32:54.33+05:30",16506
"1eb12557-11b6-4051-bfad-73a37b65d955","whatsapp","web","hin","Rajasthan","157.38.48.69","Mozilla/5.0 (Linux; Android 12; V2142) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36","2022-07-12 09:57:14.607+05:30","2022-07-12 09:57:17.272+05:30",16533
"6866cc81-cfcd-4953-a37b-16da60621790","whatsapp","web","hin","Rajasthan","157.38.139.166","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 9 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.2.6-g","2022-07-12 10:28:48.241+05:30","2022-07-12 10:28:51.242+05:30",16571
"c0e8b8c8-eab9-498b-a766-e31b1ba31783","whatsapp","web","en","Gujarat","103.36.80.125","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1","2022-07-12 10:38:59.306+05:30","2022-07-12 10:39:02.398+05:30",16589
"452e68c5-3fe0-401b-909d-f8ca51227ca3","whatsapp","web","en","Punjab","157.39.228.187","Mozilla/5.0 (Linux; Android 12; M2101K6I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-12 10:56:51.707+05:30","2022-07-12 10:56:54.751+05:30",16637
"848b02b8-f1d3-4a13-a944-9eadbf46120a","web","web","hin","Rajasthan","157.38.104.124","Mozilla/5.0 (Linux; Android 11; RMX3241) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Mobile Safari/537.36","2022-07-12 11:00:51.635+05:30","2022-07-12 11:00:55.324+05:30",16655
"598841cc-8846-4966-96f3-ac43d645381f","whatsapp","web","hin","Rajasthan","223.238.140.100","Mozilla/5.0 (Linux; Android 12; RMX3392) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36","2022-07-12 11:10:34.725+05:30","2022-07-12 11:10:36.813+05:30",16679
"c18b324b-87ab-48a5-bead-3dcebf680ee0","whatsapp","web","urd","West Bengal","106.211.143.244","Mozilla/5.0 (Linux; Android 10; M2006C3LI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36","2022-07-09 15:01:44.71+05:30","2022-07-09 15:01:45.723+05:30",14583
"27198fb5-dd5e-4519-b4f3-d8c100a67a57","whatsapp","web","hin","Delhi","106.215.87.3","Mozilla/5.0 (Linux; Android 11; vivo 1917) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36","2022-07-09 16:41:35.536+05:30","2022-07-09 16:41:37.42+05:30",14660
"76f99768-1299-4fef-8ce4-1bc59746e750","web","web","urd","Telangana","157.48.135.175","Mozilla/5.0 (Linux; Android 10; vivo 1938; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-09 17:18:41.004+05:30","2022-07-09 17:18:42.15+05:30",14683
"d0211a7e-9831-40f7-a681-315e84a04175","whatsapp","web","hin","Rajasthan","47.247.220.242","Mozilla/5.0 (Linux; Android 10; SM-J400F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36","2022-07-09 18:11:44.461+05:30","2022-07-09 18:11:47.601+05:30",14726
"47589096-7998-4f82-bf93-e249effb1044","whatsapp","web","en","Orissa","223.231.215.81","Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-M515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36","2022-07-09 20:07:34.461+05:30","2022-07-09 20:04:39.141+05:30",14802
"6aba40b5-ebec-4101-a0a0-70423affddf7","twitter","web","en","Assam","47.29.163.190","Mozilla/5.0 (Linux; Android 10; SM-A107F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36","2022-07-09 20:34:01.111+05:30","2022-07-09 20:34:02.647+05:30",14825
"b40e17fc-bf20-4c68-a958-c269986e0e2e","whatsapp","web","hin","Rajasthan","157.38.44.184","Mozilla/5.0 (Linux; Android 10; SM-A600G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36","2022-07-09 20:36:21.821+05:30","2022-07-09 20:36:22.96+05:30",14832
"239eca86-0f7e-4661-a44e-c8ca0a4c15d8","whatsapp","web","en","Maharashtra","152.57.223.58","Mozilla/5.0 (Linux; Android 10; vivo 1938; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.5.3.0","2022-07-11 18:55:41.447+05:30","2022-07-11 18:55:44.127+05:30",16203
"bb9fc1dc-4dba-4fb3-81b1-0b0b1d806c71","whatsapp","web","en","Tripura","47.29.44.162","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M022G Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 SamsungBrowser/7.4 Chrome/103.0.5060.71 Mobile Safari/537.36","2022-07-11 19:04:00.547+05:30","2022-07-11 19:04:05.095+05:30",16215
